city,route_id,line_local,line_en,operator,operator_source,technology,legal_class,mode,n_stations,is_loop,length_km_greatcircle,in_vehicle_min_sum,commercial_speed_proxy_kmh,trains_per_hour,headway_min,headway_source,constant_fill_share,speed_proxy_reliable,T1_uitp_line_criteria,T2_designated_urban_system,T3_scope,T3_basis,fare_flag,verdict,shares_line_with_routes,name_source,assignment_confidence,amap_line_id,note,technology_source,train_formation,capacity_per_train,capacity_class_national
Changsha,2,2号线,Line 2,长沙轨道交通集团 / Changsha Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,23,False,55.7,92.0,36.3,10.03,6.0,published_peak_offpeak_only,0.763,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,Amap topology match 2026-08-21,medium,430100020927,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Changsha,3,3号线,Line 3,长沙轨道交通集团 / Changsha Rail Transit Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,33,False,102.5,174.0,35.3,6.62,9.1,published_peak_offpeak_only,0.88,True,pass,pass,urban,speed proxy 35 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000065929,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Changsha,4,4号线,Line 4,长沙轨道交通集团 / Changsha Rail Transit Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,25,False,62.4,116.0,32.3,7.25,8.3,published_peak_offpeak_only,0.853,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000066167,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Changsha,5,5号线,Line 5,长沙轨道交通集团 / Changsha Rail Transit Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,18,False,42.8,80.0,32.1,6.58,9.1,published_peak_offpeak_only,0.881,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000066175,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Changsha,6,6号线,Line 6,长沙轨道交通集团 / Changsha Rail Transit Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,34,False,92.4,162.0,34.2,7.15,8.4,inherited_from_trunk,0.015,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000075109,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Changsha,7,磁浮快线,Maglev Express (磁浮快线),湖南磁浮交通发展公司 / Hunan Maglev Transportation Development Co.,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), CPTOND line S2线 (磁悬浮列车) joined by hand",medium-low-speed maglev,城市轨道交通: 中低速磁浮系统 (GB/T 44413-2024 Table 4 row 8),maglev,3,False,31.9,32.0,59.8,5.89,10.2,published_peak_offpeak_only,0.882,False,pass,pass,urban (proxy unreliable),speed proxy unreliable: fewer than 4 stations,premium separate fare,"include, flagged: premium fare not integrated (UITP precedent: KLIA Express excluded)",,Amap topology match 2026-08-21 with manual override,low,900000066167,"separate 20 yuan flat fare, airport to high-speed station; fare not integrated","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,中运能 (1 to <3 万人次/h)
Changzhou,1,1号线,Line 1,常州轨交客运公司 / Changzhou Rail Transit Passenger Transport Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,29,False,65.3,118.0,33.2,6.79,8.8,published_peak_offpeak_only,0.744,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000045578,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Changzhou,2,2号线,Line 2,常州轨交客运公司 / Changzhou Rail Transit Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,15,False,35.8,64.0,33.6,7.05,8.5,published_peak_offpeak_only,0.752,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000068186,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,1,2号线,Line 2,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,32,False,78.8,146.0,32.4,12.0,5.0,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,510100024533,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,2,S3(资阳)线,S3(资阳)线,成都轨道交通集团 / Chengdu Rail Transit Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (line absent from CPTOND),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,7,False,71.7,63.0,68.3,3.18,18.8,press_quoted_operator_notice,0.011,True,pass,pass,metropolitan (Tier B),"S3 Chengdu-Ziyang line, 市域 intercity; proxy unreliable (impossible link)",,"include as Tier B (metropolitan scope), report in sensitivity sample",,Amap topology match 2026-08-21,high,900000156039,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,3,3号线,Line 3,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,37,False,93.7,164.0,34.3,10.0,6.0,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000039590,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,4,4号线,Line 4,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,30,False,81.6,142.0,34.5,10.0,6.0,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000039621,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,5,5号线,Line 5,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,41,False,93.7,180.0,31.2,10.0,6.0,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000058344,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,6,6号线,Line 6,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,56,False,131.0,238.0,33.0,7.5,8.0,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000061908,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,7,7号线,Line 7,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,31,True,75.5,132.0,34.3,6.67,9.0,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,8,Amap topology match 2026-08-21,high,900000039592,"same line name as route(s) 8: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,8,7号线,Line 7,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,31,True,75.5,132.0,34.3,6.67,9.0,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,7,Amap topology match 2026-08-21,high,900000039592,"same line name as route(s) 7: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,9,8号线,Line 8,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,32,False,68.5,130.0,31.6,7.5,8.0,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000075312,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,10,9号线,Line 9,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,13,False,41.1,56.0,44.0,8.22,7.3,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 44 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000075807,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,11,10号线,Line 10,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,16,False,71.1,90.0,47.4,7.0,8.6,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 47 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000059714,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,12,27号线,Line 27,成都轨道交通集团 / Chengdu Rail Transit Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (line absent from CPTOND),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,23,False,47.0,86.0,32.8,8.0,7.5,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000150844,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,13,1号线,Line 1,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,33,False,74.2,140.0,31.8,15.66,3.8,published_peak_offpeak_only,0.883,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,14,Amap topology match 2026-08-21,high,510100022320,"same line name as route(s) 14: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,14,1号线,Line 1,成都轨道交通集团 / Chengdu Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,3,False,3.8,10.0,22.9,15.73,3.8,published_peak_offpeak_only,0.883,False,pass,pass,urban (proxy unreliable),speed proxy unreliable: fewer than 4 stations,,include,13,Amap topology match 2026-08-21,high,510100022320,"same line name as route(s) 13: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Chengdu,15,17号线,Line 17,成都轨道交通集团 / Chengdu Rail Transit Group,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,3,False,11.1,12.0,55.6,8.0,7.5,transcription_2025_unsourced,,False,pass,pass,urban (proxy unreliable),speed proxy unreliable: fewer than 4 stations,,include,,Amap topology match 2026-08-21,high,900000078664,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
